   32224  D(1600)++               1.60000   0.35000  4  1  0  0  0  0  2  5
   32224  2  0.150000          12212     211       0       0       0
   32224  2  0.175000           2212     211       0       0       0
   32224  2  0.330000           2224     111       0       0       0
   32224  2  0.220000           2214     211       0       0       0
   32224 -2  0.125000           2212     213       0       0       0
   32214  D(1600)+                1.60000   0.35000  4  1  0  0  0  0  1  9
   32214  2  0.100000          12212     111       0       0       0
   32214  2  0.050000          12112     211       0       0       0
   32214  2  0.116670           2212     111       0       0       0
   32214  2  0.058330           2112     211       0       0       0
   32214  2  0.036670           2214     111       0       0       0
   32214  2  0.293330           2114     211       0       0       0
   32214  2  0.220000           2224    -211       0       0       0
   32214 -2  0.083330           2212     113       0       0       0
   32214 -2  0.041670           2112     213       0       0       0
   32114  D(1600)0                1.60000   0.35000  4  1  0  0  0  0  0  9
   32114  2  0.100000          12112     111       0       0       0
   32114  2  0.050000          12212    -211       0       0       0
   32114  2  0.116670           2112     111       0       0       0
   32114  2  0.058330           2212    -211       0       0       0
   32114  2  0.036670           2114     111       0       0       0
   32114  2  0.293330           2214    -211       0       0       0
   32114  2  0.220000           1114     211       0       0       0
   32114 -2  0.083330           2112     113       0       0       0
   32114 -2  0.041670           2212    -213       0       0       0
   31114  D(1600)-                1.60000   0.35000  4  1  0  0  0  0 -1  5
   31114  2  0.150000          12112    -211       0       0       0
   31114  2  0.175000           2112    -211       0       0       0
   31114  2  0.330000           1114     111       0       0       0
   31114  2  0.220000           2114    -211       0       0       0
   31114 -2  0.125000           2112    -213       0       0       0
    2222  D(1620)++               1.62000   0.15000  2  1  0  0  0  0  2  5
    2222  2  0.050000          12212     211       0       0       0
    2222  2  0.250000           2212     211       0       0       0
    2222  2  0.300000           2224     111       0       0       0
    2222  2  0.200000           2214     211       0       0       0
    2222 -2  0.200000           2212     213       0       0       0
    2122  D(1620)+                1.62000   0.15000  2  1  0  0  0  0  1  9
    2122  2  0.033330          12212     111       0       0       0
    2122  2  0.016670          12112     211       0       0       0
    2122  2  0.166670           2212     111       0       0       0
    2122  2  0.083330           2112     211       0       0       0
    2122  2  0.033330           2214     111       0       0       0
    2122  2  0.266670           2114     211       0       0       0
    2122  2  0.200000           2224    -211       0       0       0
    2122 -2  0.133330           2212     113       0       0       0
    2122 -2  0.066670           2112     213       0       0       0
    1212  D(1620)0                1.62000   0.15000  2  1  0  0  0  0  0  9
    1212  2  0.033330          12112     111       0       0       0
    1212  2  0.016670          12212    -211       0       0       0
    1212  2  0.166670           2112     111       0       0       0
    1212  2  0.083330           2212    -211       0       0       0
    1212  2  0.033330           2114     111       0       0       0
    1212  2  0.266670           2214    -211       0       0       0
    1212  2  0.200000           1114     211       0       0       0
    1212 -2  0.133330           2112     113       0       0       0
    1212 -2  0.066670           2212    -213       0       0       0
    1112  D(1620)-                1.62000   0.15000  2  1  0  0  0  0 -1  5
    1112  2  0.050000          12112    -211       0       0       0
    1112  2  0.250000           2112    -211       0       0       0
    1112  2  0.300000           1114     111       0       0       0
    1112  2  0.200000           2114    -211       0       0       0
    1112 -2  0.200000           2112    -213       0       0       0
   32212  N(1650)+                1.65000   0.15000  2  1  0  0  0  0  1 10
   32212  2  0.050000           2212 9000221       0       0       0
   32212  2  0.233330           2212     111       0       0       0
   32212  2  0.466670           2112     211       0       0       0
   32212  2  0.025000           2224    -211       0       0       0
   32212  2  0.016670           2214     111       0       0       0
   32212  2  0.008330           2114     211       0       0       0
   32212 -2  0.043330           2212     113       0       0       0
   32212 -2  0.086670           2112     213       0       0       0
   32212  2  0.010000           2212     221       0       0       0
   32212  2  0.060000           3122     321       0       0       0
   32112  N(1650)0                1.65000   0.15000  2  1  0  0  0  0  0 10
   32112  2  0.050000           2112 9000221       0       0       0
   32112  2  0.233330           2112     111       0       0       0
